Flux	Ic
-3.82412	0.042792
-3.82312	0.0430272
-3.82212	0.0432621
-3.82112	0.0434968
-3.82012	0.0437311
-3.81912	0.0439651
-3.81812	0.0441988
-3.81712	0.0444322
-3.81612	0.0446653
-3.81512	0.044898
-3.81412	0.0451304
-3.81312	0.0453625
-3.81212	0.0455943
-3.81112	0.0458258
-3.81012	0.0460569
-3.80912	0.0462877
-3.80812	0.0465181
-3.80712	0.0467482
-3.80612	0.046978
-3.80512	0.0472074
-3.80412	0.0474365
-3.80312	0.0476652
-3.80212	0.0478936
-3.80112	0.0481216
-3.80012	0.0483492
-3.79912	0.0485766
-3.79812	0.0488035
-3.79712	0.0490301
-3.79612	0.0492563
-3.79512	0.0494822
-3.79412	0.0497076
-3.79312	0.0499327
-3.79212	0.0501575
-3.79112	0.0503818
-3.79012	0.0506058
-3.78912	0.0508294
-3.78812	0.0510526
-3.78712	0.0512754
-3.78612	0.0514978
-3.78512	0.0517199
-3.78412	0.0519415
-3.78312	0.0521628
-3.78212	0.0523836
-3.78112	0.0526041
-3.78012	0.0528241
-3.77912	0.0530437
-3.77812	0.053263
-3.77712	0.0534818
-3.77612	0.0537002
-3.77512	0.0539182
-3.77412	0.0541358
-3.77312	0.0543529
-3.77212	0.0545696
-3.77112	0.054786
-3.77012	0.0550018
-3.76912	0.0552173
-3.76812	0.0554323
-3.76712	0.0556469
-3.76612	0.055861
-3.76512	0.0560747
-3.76412	0.056288
-3.76312	0.0565008
-3.76212	0.0567132
-3.76112	0.0569251
-3.76012	0.0571366
-3.75912	0.0573476
-3.75812	0.0575582
-3.75712	0.0577683
-3.75612	0.057978
-3.75512	0.0581872
-3.75412	0.0583959
-3.75312	0.0586042
-3.75212	0.058812
-3.75112	0.0590193
-3.75012	0.0592261
-3.74913	0.0594325
-3.74813	0.0596384
-3.74713	0.0598438
-3.74613	0.0600488
-3.74513	0.0602532
-3.74413	0.0604572
-3.74313	0.0606606
-3.74213	0.0608636
-3.74113	0.0610661
-3.74013	0.0612681
-3.73913	0.0614696
-3.73813	0.0616706
-3.73713	0.0618711
-3.73613	0.0620711
-3.73513	0.0622706
-3.73413	0.0624695
-3.73313	0.062668
-3.73213	0.062866
-3.73113	0.0630634
-3.73013	0.0632603
-3.72913	0.0634567
-3.72813	0.0636526
-3.72713	0.0638479
-3.72613	0.0640427
-3.72513	0.064237
-3.72413	0.0644308
-3.72313	0.064624
-3.72213	0.0648167
-3.72113	0.0650089
-3.72013	0.0652005
-3.71913	0.0653916
-3.71813	0.0655821
-3.71713	0.0657721
-3.71613	0.0659615
-3.71513	0.0661504
-3.71413	0.0663388
-3.71313	0.0665265
-3.71213	0.0667138
-3.71113	0.0669004
-3.71013	0.0670865
-3.70913	0.0672721
-3.70813	0.067457
-3.70713	0.0676414
-3.70613	0.0678253
-3.70513	0.0680085
-3.70413	0.0681912
-3.70313	0.0683733
-3.70213	0.0685549
-3.70113	0.0687358
-3.70013	0.0689162
-3.69913	0.069096
-3.69813	0.0692752
-3.69713	0.0694538
-3.69613	0.0696319
-3.69513	0.0698093
-3.69413	0.0699861
-3.69313	0.0701624
-3.69213	0.070338
-3.69113	0.0705131
-3.69013	0.0706875
-3.68913	0.0708614
-3.68813	0.0710346
-3.68713	0.0712072
-3.68613	0.0713792
-3.68513	0.0715506
-3.68413	0.0717214
-3.68313	0.0718916
-3.68213	0.0720611
-3.68113	0.0722301
-3.68013	0.0723984
-3.67913	0.0725661
-3.67813	0.0727331
-3.67713	0.0728995
-3.67613	0.0730653
-3.67513	0.0732305
-3.67413	0.073395
-3.67313	0.0735589
-3.67213	0.0737222
-3.67113	0.0738848
-3.67013	0.0740468
-3.66913	0.0742081
-3.66813	0.0743688
-3.66713	0.0745288
-3.66613	0.0746882
-3.66513	0.0748469
-3.66413	0.075005
-3.66313	0.0751624
-3.66213	0.0753192
-3.66113	0.0754753
-3.66013	0.0756308
-3.65913	0.0757856
-3.65813	0.0759397
-3.65713	0.0760931
-3.65613	0.0762459
-3.65513	0.076398
-3.65413	0.0765495
-3.65313	0.0767002
-3.65213	0.0768503
-3.65113	0.0769997
-3.65013	0.0771485
-3.64914	0.0772965
-3.64814	0.0774439
-3.64714	0.0775906
-3.64614	0.0777366
-3.64514	0.0778819
-3.64414	0.0780265
-3.64314	0.0781704
-3.64214	0.0783137
-3.64114	0.0784562
-3.64014	0.078598
-3.63914	0.0787392
-3.63814	0.0788796
-3.63714	0.0790193
-3.63614	0.0791584
-3.63514	0.0792967
-3.63414	0.0794343
-3.63314	0.0795712
-3.63214	0.0797074
-3.63114	0.0798429
-3.63014	0.0799776
-3.62914	0.0801117
-3.62814	0.080245
-3.62714	0.0803776
-3.62614	0.0805095
-3.62514	0.0806407
-3.62414	0.0807711
-3.62314	0.0809008
-3.62214	0.0810298
-3.62114	0.0811581
-3.62014	0.0812856
-3.61914	0.0814124
-3.61814	0.0815384
-3.61714	0.0816638
-3.61614	0.0817883
-3.61514	0.0819122
-3.61414	0.0820353
-3.61314	0.0821576
-3.61214	0.0822792
-3.61114	0.0824001
-3.61014	0.0825202
-3.60914	0.0826396
-3.60814	0.0827582
-3.60714	0.082876
-3.60614	0.0829932
-3.60514	0.0831095
-3.60414	0.0832251
-3.60314	0.0833399
-3.60214	0.083454
-3.60114	0.0835673
-3.60014	0.0836799
-3.59914	0.0837916
-3.59814	0.0839027
-3.59714	0.0840129
-3.59614	0.0841224
-3.59514	0.0842311
-3.59414	0.084339
-3.59314	0.0844462
-3.59214	0.0845526
-3.59114	0.0846582
-3.59014	0.084763
-3.58914	0.0848671
-3.58814	0.0849703
-3.58714	0.0850728
-3.58614	0.0851745
-3.58514	0.0852754
-3.58414	0.0853756
-3.58314	0.0854749
-3.58214	0.0855735
-3.58114	0.0856712
-3.58014	0.0857682
-3.57914	0.0858644
-3.57814	0.0859597
-3.57714	0.0860543
-3.57614	0.0861481
-3.57514	0.0862411
-3.57414	0.0863333
-3.57314	0.0864246
-3.57214	0.0865152
-3.57114	0.086605
-3.57014	0.086694
-3.56914	0.0867821
-3.56814	0.0868695
-3.56714	0.086956
-3.56614	0.0870417
-3.56514	0.0871266
-3.56414	0.0872107
-3.56314	0.087294
-3.56214	0.0873765
-3.56114	0.0874581
-3.56014	0.087539
-3.55914	0.087619
-3.55814	0.0876982
-3.55714	0.0877765
-3.55614	0.0878541
-3.55514	0.0879308
-3.55414	0.0880067
-3.55314	0.0880818
-3.55214	0.088156
-3.55114	0.0882294
-3.55014	0.088302
-3.54915	0.0883737
-3.54815	0.0884446
-3.54715	0.0885147
-3.54615	0.0885839
-3.54515	0.0886523
-3.54415	0.0887199
-3.54315	0.0887866
-3.54215	0.0888525
-3.54115	0.0889175
-3.54015	0.0889817
-3.53915	0.0890451
-3.53815	0.0891076
-3.53715	0.0891692
-3.53615	0.08923
-3.53515	0.08929
-3.53415	0.0893491
-3.53315	0.0894074
-3.53215	0.0894648
-3.53115	0.0895214
-3.53015	0.0895771
-3.52915	0.0896319
-3.52815	0.0896859
-3.52715	0.0897391
-3.52615	0.0897914
-3.52515	0.0898428
-3.52415	0.0898934
-3.52315	0.0899431
-3.52215	0.0899919
-3.52115	0.0900399
-3.52015	0.090087
-3.51915	0.0901333
-3.51815	0.0901787
-3.51715	0.0902232
-3.51615	0.0902669
-3.51515	0.0903097
-3.51415	0.0903516
-3.51315	0.0903926
-3.51215	0.0904328
-3.51115	0.0904721
-3.51015	0.0905106
-3.50915	0.0905481
-3.50815	0.0905848
-3.50715	0.0906206
-3.50615	0.0906556
-3.50515	0.0906897
-3.50415	0.0907228
-3.50315	0.0907551
-3.50215	0.0907866
-3.50115	0.0908171
-3.50015	0.0908468
-3.49915	0.0908756
-3.49815	0.0909035
-3.49715	0.0909305
-3.49615	0.0909566
-3.49515	0.0909819
-3.49415	0.0910063
-3.49315	0.0910297
-3.49215	0.0910523
-3.49115	0.091074
-3.49015	0.0910949
-3.48915	0.0911148
-3.48815	0.0911338
-3.48715	0.091152
-3.48615	0.0911692
-3.48515	0.0911856
-3.48415	0.0912011
-3.48315	0.0912157
-3.48215	0.0912293
-3.48115	0.0912421
-3.48015	0.091254
-3.47915	0.091265
-3.47815	0.0912751
-3.47715	0.0912843
-3.47615	0.0912927
-3.47515	0.0913001
-3.47415	0.0913066
-3.47315	0.0913122
-3.47215	0.0913169
-3.47115	0.0913207
-3.47015	0.0913236
-3.46915	0.0913257
-3.46815	0.0913268
-3.46715	0.091327
-3.46615	0.0913263
-3.46515	0.0913247
-3.46415	0.0913222
-3.46315	0.0913188
-3.46215	0.0913145
-3.46115	0.0913092
-3.46015	0.0913031
-3.45915	0.0912961
-3.45815	0.0912881
-3.45715	0.0912793
-3.45615	0.0912695
-3.45515	0.0912589
-3.45415	0.0912473
-3.45315	0.0912348
-3.45215	0.0912214
-3.45115	0.0912071
-3.45015	0.0911919
-3.44916	0.0911758
-3.44816	0.0911588
-3.44716	0.0911408
-3.44616	0.091122
-3.44516	0.0911022
-3.44416	0.0910815
-3.44316	0.0910599
-3.44216	0.0910374
-3.44116	0.091014
-3.44016	0.0909897
-3.43916	0.0909644
-3.43816	0.0909383
-3.43716	0.0909112
-3.43616	0.0908832
-3.43516	0.0908543
-3.43416	0.0908245
-3.43316	0.0907937
-3.43216	0.0907621
-3.43116	0.0907295
-3.43016	0.090696
-3.42916	0.0906616
-3.42816	0.0906263
-3.42716	0.0905901
-3.42616	0.0905529
-3.42516	0.0905149
-3.42416	0.0904759
-3.42316	0.090436
-3.42216	0.0903951
-3.42116	0.0903534
-3.42016	0.0903107
-3.41916	0.0902672
-3.41816	0.0902227
-3.41716	0.0901773
-3.41616	0.0901309
-3.41516	0.0900837
-3.41416	0.0900355
-3.41316	0.0899864
-3.41216	0.0899364
-3.41116	0.0898855
-3.41016	0.0898336
-3.40916	0.0897809
-3.40816	0.0897272
-3.40716	0.0896726
-3.40616	0.0896171
-3.40516	0.0895606
-3.40416	0.0895033
-3.40316	0.089445
-3.40216	0.0893858
-3.40116	0.0893257
-3.40016	0.0892647
-3.39916	0.0892027
-3.39816	0.0891398
-3.39716	0.0890761
-3.39616	0.0890113
-3.39516	0.0889457
-3.39416	0.0888792
-3.39316	0.0888117
-3.39216	0.0887433
-3.39116	0.088674
-3.39016	0.0886038
-3.38916	0.0885327
-3.38816	0.0884606
-3.38716	0.0883877
-3.38616	0.0883138
-3.38516	0.088239
-3.38416	0.0881632
-3.38316	0.0880866
-3.38216	0.0880091
-3.38116	0.0879306
-3.38016	0.0878512
-3.37916	0.0877709
-3.37816	0.0876897
-3.37716	0.0876075
-3.37616	0.0875245
-3.37516	0.0874405
-3.37416	0.0873557
-3.37316	0.0872699
-3.37216	0.0871832
-3.37116	0.0870955
-3.37016	0.087007
-3.36916	0.0869176
-3.36816	0.0868272
-3.36716	0.0867359
-3.36616	0.0866437
-3.36516	0.0865506
-3.36416	0.0864566
-3.36316	0.0863617
-3.36216	0.0862659
-3.36116	0.0861692
-3.36016	0.0860715
-3.35916	0.085973
-3.35816	0.0858735
-3.35716	0.0857731
-3.35616	0.0856718
-3.35516	0.0855696
-3.35416	0.0854665
-3.35316	0.0853625
-3.35216	0.0852576
-3.35116	0.0851518
-3.35016	0.0850451
-3.34917	0.0849375
-3.34817	0.0848289
-3.34717	0.0847195
-3.34617	0.0846091
-3.34517	0.0844979
-3.34417	0.0843858
-3.34317	0.0842727
-3.34217	0.0841588
-3.34117	0.0840439
-3.34017	0.0839282
-3.33917	0.0838115
-3.33817	0.083694
-3.33717	0.0835755
-3.33617	0.0834562
-3.33517	0.083336
-3.33417	0.0832148
-3.33317	0.0830928
-3.33217	0.0829699
-3.33117	0.0828461
-3.33017	0.0827213
-3.32917	0.0825957
-3.32817	0.0824692
-3.32717	0.0823418
-3.32617	0.0822136
-3.32517	0.0820844
-3.32417	0.0819543
-3.32317	0.0818234
-3.32217	0.0816915
-3.32117	0.0815588
-3.32017	0.0814252
-3.31917	0.0812907
-3.31817	0.0811553
-3.31717	0.0810191
-3.31617	0.0808819
-3.31517	0.0807439
-3.31417	0.080605
-3.31317	0.0804652
-3.31217	0.0803245
-3.31117	0.0801829
-3.31017	0.0800405
-3.30917	0.0798972
-3.30817	0.079753
-3.30717	0.0796079
-3.30617	0.079462
-3.30517	0.0793152
-3.30417	0.0791675
-3.30317	0.0790189
-3.30217	0.0788695
-3.30117	0.0787192
-3.30017	0.078568
-3.29917	0.078416
-3.29817	0.0782631
-3.29717	0.0781093
-3.29617	0.0779547
-3.29517	0.0777992
-3.29417	0.0776428
-3.29317	0.0774856
-3.29217	0.0773275
-3.29117	0.0771685
-3.29017	0.0770087
-3.28917	0.076848
-3.28817	0.0766865
-3.28717	0.0765241
-3.28617	0.0763609
-3.28517	0.0761968
-3.28417	0.0760318
-3.28317	0.075866
-3.28217	0.0756993
-3.28117	0.0755318
-3.28017	0.0753635
-3.27917	0.0751943
-3.27817	0.0750242
-3.27717	0.0748533
-3.27617	0.0746816
-3.27517	0.074509
-3.27417	0.0743356
-3.27317	0.0741613
-3.27217	0.0739862
-3.27117	0.0738103
-3.27017	0.0736335
-3.26917	0.0734559
-3.26817	0.0732774
-3.26717	0.0730981
-3.26617	0.072918
-3.26517	0.072737
-3.26417	0.0725553
-3.26317	0.0723726
-3.26217	0.0721892
-3.26117	0.0720049
-3.26017	0.0718198
-3.25917	0.0716339
-3.25817	0.0714472
-3.25717	0.0712596
-3.25617	0.0710712
-3.25517	0.070882
-3.25417	0.070692
-3.25317	0.0705012
-3.25217	0.0703095
-3.25117	0.0701171
-3.25017	0.0699238
-3.24918	0.0697297
-3.24818	0.0695348
-3.24718	0.0693391
-3.24618	0.0691426
-3.24518	0.0689453
-3.24418	0.0687472
-3.24318	0.0685483
-3.24218	0.0683486
-3.24118	0.0681481
-3.24018	0.0679468
-3.23918	0.0677446
-3.23818	0.0675417
-3.23718	0.067338
-3.23618	0.0671335
-3.23518	0.0669283
-3.23418	0.0667222
-3.23318	0.0665153
-3.23218	0.0663077
-3.23118	0.0660993
-3.23018	0.0658901
-3.22918	0.0656801
-3.22818	0.0654693
-3.22718	0.0652578
-3.22618	0.0650454
-3.22518	0.0648323
-3.22418	0.0646185
-3.22318	0.0644038
-3.22218	0.0641884
-3.22118	0.0639722
-3.22018	0.0637553
-3.21918	0.0635375
-3.21818	0.0633191
-3.21718	0.0630998
-3.21618	0.0628798
-3.21518	0.0626591
-3.21418	0.0624375
-3.21318	0.0622153
-3.21218	0.0619922
-3.21118	0.0617685
-3.21018	0.0615439
-3.20918	0.0613186
-3.20818	0.0610926
-3.20718	0.0608659
-3.20618	0.0606383
-3.20518	0.0604101
-3.20418	0.0601811
-3.20318	0.0599514
-3.20218	0.0597209
-3.20118	0.0594897
-3.20018	0.0592577
-3.19918	0.0590251
-3.19818	0.0587917
-3.19718	0.0585575
-3.19618	0.0583227
-3.19518	0.0580871
-3.19418	0.0578508
-3.19318	0.0576138
-3.19218	0.0573761
-3.19118	0.0571376
-3.19018	0.0568985
-3.18918	0.0566586
-3.18818	0.056418
-3.18718	0.0561767
-3.18618	0.0559347
-3.18518	0.055692
-3.18418	0.0554486
-3.18318	0.0552044
-3.18218	0.0549596
-3.18118	0.0547141
-3.18018	0.0544679
-3.17918	0.054221
-3.17818	0.0539734
-3.17718	0.0537251
-3.17618	0.0534762
-3.17518	0.0532265
-3.17418	0.0529762
-3.17318	0.0527251
-3.17218	0.0524734
-3.17118	0.0522211
-3.17018	0.051968
-3.16918	0.0517143
-3.16818	0.0514599
-3.16718	0.0512048
-3.16618	0.0509491
-3.16518	0.0506927
-3.16418	0.0504356
-3.16318	0.0501779
-3.16218	0.0499195
-3.16118	0.0496604
-3.16018	0.0494007
-3.15918	0.0491404
-3.15818	0.0488794
-3.15718	0.0486177
-3.15618	0.0483554
-3.15518	0.0480925
-3.15418	0.0478289
-3.15318	0.0475647
-3.15218	0.0472998
-3.15118	0.0470343
-3.15018	0.0467682
-3.14919	0.0465014
-3.14819	0.046234
-3.14719	0.045966
-3.14619	0.0456974
-3.14519	0.0454281
-3.14419	0.0451582
-3.14319	0.0448877
-3.14219	0.0446166
-3.14119	0.0443448
-3.14019	0.0440725
-3.13919	0.0437995
-3.13819	0.0435259
-3.13719	0.0432518
-3.13619	0.042977
-3.13519	0.0427016
-3.13419	0.0424257
-3.13319	0.0421491
-3.13219	0.0418719
-3.13119	0.0415942
-3.13019	0.0413158
-3.12919	0.0410369
-3.12819	0.0407574
-3.12719	0.0404773
-3.12619	0.0401966
-3.12519	0.0399154
-3.12419	0.0396336
-3.12319	0.0393512
-3.12219	0.0390682
-3.12119	0.0387847
-3.12019	0.0385006
-3.11919	0.0382159
-3.11819	0.0379307
-3.11719	0.0376449
-3.11619	0.0373585
-3.11519	0.0370717
-3.11419	0.0367842
-3.11319	0.0364962
-3.11219	0.0362077
-3.11119	0.0359186
-3.11019	0.035629
-3.10919	0.0353388
-3.10819	0.0350481
-3.10719	0.0347569
-3.10619	0.0344651
-3.10519	0.0341728
-3.10419	0.03388
-3.10319	0.0335867
-3.10219	0.0332928
-3.10119	0.0329984
-3.10019	0.0327035
-3.09919	0.0324081
-3.09819	0.0321122
-3.09719	0.0318158
-3.09619	0.0315188
-3.09519	0.0312214
-3.09419	0.0309235
-3.09319	0.030625
-3.09219	0.0303261
-3.09119	0.0300267
-3.09019	0.0297267
-3.08919	0.0294263
-3.08819	0.0291254
-3.08719	0.0288241
-3.08619	0.0285222
-3.08519	0.0282199
-3.08419	0.0279171
-3.08319	0.0276138
-3.08219	0.02731
-3.08119	0.0270058
-3.08019	0.0267011
-3.07919	0.026396
-3.07819	0.0260904
-3.07719	0.0257843
-3.07619	0.0254778
-3.07519	0.0251708
-3.07419	0.0248634
-3.07319	0.0245556
-3.07219	0.0242473
-3.07119	0.0239385
-3.07019	0.0236293
-3.06919	0.0233197
-3.06819	0.0230097
-3.06719	0.0226992
-3.06619	0.0223883
-3.06519	0.0220769
-3.06419	0.0217652
-3.06319	0.021453
-3.06219	0.0211404
-3.06119	0.0208274
-3.06019	0.020514
-3.05919	0.0202002
-3.05819	0.019886
-3.05719	0.0195713
-3.05619	0.0192563
-3.05519	0.0189409
-3.05419	0.0186251
-3.05319	0.0183089
-3.05219	0.0179923
-3.05119	0.0176753
-3.05019	0.0173579
-3.0492	0.0170402
-3.0482	0.0167221
-3.0472	0.0164036
-3.0462	0.0160847
-3.0452	0.0157655
-3.0442	0.0154459
-3.0432	0.0151259
-3.0422	0.0148056
-3.0412	0.0144849
-3.0402	0.0141639
-3.0392	0.0138425
-3.0382	0.0135208
-3.0372	0.0131987
-3.0362	0.0128762
-3.0352	0.0125535
-3.0342	0.0122304
-3.0332	0.011907
-3.0322	0.0115832
-3.0312	0.0112591
-3.0302	0.0109347
-3.0292	0.0106099
-3.0282	0.0102849
-3.0272	0.0099595
-3.0262	0.00963382
-3.0252	0.00930782
-3.0242	0.00898151
-3.0232	0.0086549
-3.0222	0.00832798
-3.0212	0.00800077
-3.0202	0.00767326
-3.0192	0.00734546
-3.0182	0.00701737
-3.0172	0.00668899
-3.0162	0.00636033
-3.0152	0.00603139
-3.0142	0.00570217
-3.0132	0.00537267
-3.0122	0.0050429
-3.0112	0.00471287
-3.0102	0.00438256
-3.0092	0.004052
-3.0082	0.00372118
-3.0072	0.00339009
-3.0062	0.00305876
-3.0052	0.00272717
-3.0042	0.00239534
-3.0032	0.00206326
-3.0022	0.00173094
-3.0012	0.00139838
-3.0002	0.00106559
-2.9992	0.000732561
-2.9982	0.000399306
-2.9972	6.58234e-05
-2.9962	0.000267882
-2.9952	0.000601807
-2.9942	0.00093595
-2.9932	0.00127031
-2.9922	0.00160487
-2.9912	0.00193965
-2.9902	0.00227463
-2.9892	0.00260981
-2.9882	0.00294519
-2.9872	0.00328077
-2.9862	0.00361653
-2.9852	0.00395249
-2.9842	0.00428863
-2.9832	0.00462496
-2.9822	0.00496146
-2.9812	0.00529815
-2.9802	0.005635
-2.9792	0.00597203
-2.9782	0.00630922
-2.9772	0.00664658
-2.9762	0.0069841
-2.9752	0.00732177
-2.9742	0.00765961
-2.9732	0.00799759
-2.9722	0.00833572
-2.9712	0.00867399
-2.9702	0.00901241
-2.9692	0.00935097
-2.9682	0.00968966
-2.9672	0.0100285
-2.9662	0.0103674
-2.9652	0.0107065
-2.9642	0.0110457
-2.9632	0.011385
-2.9622	0.0117245
-2.9612	0.012064
-2.9602	0.0124037
-2.9592	0.0127435
-2.9582	0.0130833
-2.9572	0.0134233
-2.9562	0.0137634
-2.9552	0.0141035
-2.9542	0.0144438
-2.9532	0.0147841
-2.9522	0.0151246
-2.9512	0.0154651
-2.9502	0.0158057
-2.94921	0.0161463
-2.94821	0.0164871
-2.94721	0.0168279
-2.94621	0.0171687
-2.94521	0.0175096
-2.94421	0.0178506
-2.94321	0.0181917
-2.94221	0.0185328
-2.94121	0.0188739
-2.94021	0.0192151
-2.93921	0.0195563
-2.93821	0.0198976
-2.93721	0.0202389
-2.93621	0.0205802
-2.93521	0.0209216
-2.93421	0.021263
-2.93321	0.0216044
-2.93221	0.0219458
-2.93121	0.0222873
-2.93021	0.0226287
-2.92921	0.0229702
-2.92821	0.0233117
-2.92721	0.0236531
-2.92621	0.0239946
-2.92521	0.0243361
-2.92421	0.0246776
-2.92321	0.025019
-2.92221	0.0253604
-2.92121	0.0257019
-2.92021	0.0260433
-2.91921	0.0263847
-2.91821	0.026726
-2.91721	0.0270673
-2.91621	0.0274086
-2.91521	0.0277499
-2.91421	0.0280911
-2.91321	0.0284323
-2.91221	0.0287734
-2.91121	0.0291144
-2.91021	0.0294555
-2.90921	0.0297964
-2.90821	0.0301373
-2.90721	0.0304782
-2.90621	0.0308189
-2.90521	0.0311596
-2.90421	0.0315003
-2.90321	0.0318408
-2.90221	0.0321813
-2.90121	0.0325217
-2.90021	0.032862
-2.89921	0.0332022
-2.89821	0.0335423
-2.89721	0.0338823
-2.89621	0.0342222
-2.89521	0.034562
-2.89421	0.0349017
-2.89321	0.0352413
-2.89221	0.0355808
-2.89121	0.0359202
-2.89021	0.0362594
-2.88921	0.0365985
-2.88821	0.0369375
-2.88721	0.0372764
-2.88621	0.0376151
-2.88521	0.0379537
-2.88421	0.0382922
-2.88321	0.0386305
-2.88221	0.0389686
-2.88121	0.0393066
-2.88021	0.0396445
-2.87921	0.0399822
-2.87821	0.0403197
-2.87721	0.0406571
-2.87621	0.0409943
-2.87521	0.0413313
-2.87421	0.0416682
-2.87321	0.0420049
-2.87221	0.0423414
-2.87121	0.0426777
-2.87021	0.0430138
-2.86921	0.0433498
-2.86821	0.0436855
-2.86721	0.044021
-2.86621	0.0443564
-2.86521	0.0446915
-2.86421	0.0450265
-2.86321	0.0453612
-2.86221	0.0456957
-2.86121	0.04603
-2.86021	0.046364
-2.85921	0.0466979
-2.85821	0.0470315
-2.85721	0.0473649
-2.85621	0.047698
-2.85521	0.0480309
-2.85421	0.0483636
-2.85321	0.048696
-2.85221	0.0490282
-2.85121	0.0493601
-2.85021	0.0496917
-2.84922	0.0500232
-2.84822	0.0503543
-2.84722	0.0506852
-2.84622	0.0510158
-2.84522	0.0513461
-2.84422	0.0516762
-2.84322	0.052006
-2.84222	0.0523355
-2.84122	0.0526647
-2.84022	0.0529936
-2.83922	0.0533222
-2.83822	0.0536506
-2.83722	0.0539786
-2.83622	0.0543063
-2.83522	0.0546338
-2.83422	0.0549609
-2.83322	0.0552877
-2.83222	0.0556142
-2.83122	0.0559403
-2.83022	0.0562662
-2.82922	0.0565917
-2.82822	0.0569169
-2.82722	0.0572418
-2.82622	0.0575663
-2.82522	0.0578905
-2.82422	0.0582143
-2.82322	0.0585378
-2.82222	0.0588609
-2.82122	0.0591837
-2.82022	0.0595062
-2.81922	0.0598282
-2.81822	0.06015
-2.81722	0.0604713
-2.81622	0.0607923
-2.81522	0.0611129
-2.81422	0.0614331
-2.81322	0.0617529
-2.81222	0.0620724
-2.81122	0.0623915
-2.81022	0.0627102
-2.80922	0.0630285
-2.80822	0.0633464
-2.80722	0.0636638
-2.80622	0.0639809
-2.80522	0.0642976
-2.80422	0.0646139
-2.80322	0.0649298
-2.80222	0.0652452
-2.80122	0.0655602
-2.80022	0.0658748
-2.79922	0.066189
-2.79822	0.0665027
-2.79722	0.066816
-2.79622	0.0671289
-2.79522	0.0674414
-2.79422	0.0677533
-2.79322	0.0680649
-2.79222	0.068376
-2.79122	0.0686866
-2.79022	0.0689968
-2.78922	0.0693065
-2.78822	0.0696158
-2.78722	0.0699246
-2.78622	0.0702329
-2.78522	0.0705407
-2.78422	0.0708481
-2.78322	0.071155
-2.78222	0.0714614
-2.78122	0.0717673
-2.78022	0.0720728
-2.77922	0.0723777
-2.77822	0.0726822
-2.77722	0.0729861
-2.77622	0.0732895
-2.77522	0.0735925
-2.77422	0.0738949
-2.77322	0.0741968
-2.77222	0.0744982
-2.77122	0.0747991
-2.77022	0.0750994
-2.76922	0.0753993
-2.76822	0.0756986
-2.76722	0.0759973
-2.76622	0.0762956
-2.76522	0.0765933
-2.76422	0.0768904
-2.76322	0.077187
-2.76222	0.0774831
-2.76122	0.0777786
-2.76022	0.0780735
-2.75922	0.0783679
-2.75822	0.0786617
-2.75722	0.078955
-2.75622	0.0792477
-2.75522	0.0795398
-2.75422	0.0798314
-2.75322	0.0801223
-2.75222	0.0804127
-2.75122	0.0807025
-2.75022	0.0809917
-2.74923	0.0812804
-2.74823	0.0815684
-2.74723	0.0818558
-2.74623	0.0821427
-2.74523	0.0824289
-2.74423	0.0827145
-2.74323	0.0829996
-2.74223	0.083284
-2.74123	0.0835677
-2.74023	0.0838509
-2.73923	0.0841335
-2.73823	0.0844154
-2.73723	0.0846967
-2.73623	0.0849773
-2.73523	0.0852573
-2.73423	0.0855367
-2.73323	0.0858155
-2.73223	0.0860936
-2.73123	0.086371
-2.73023	0.0866478
-2.72923	0.086924
-2.72823	0.0871994
-2.72723	0.0874743
-2.72623	0.0877484
-2.72523	0.0880219
-2.72423	0.0882948
-2.72323	0.0885669
-2.72223	0.0888384
-2.72123	0.0891092
-2.72023	0.0893793
-2.71923	0.0896487
-2.71823	0.0899175
-2.71723	0.0901855
-2.71623	0.0904529
-2.71523	0.0907195
-2.71423	0.0909855
-2.71323	0.0912507
-2.71223	0.0915153
-2.71123	0.0917791
-2.71023	0.0920422
-2.70923	0.0923047
-2.70823	0.0925663
-2.70723	0.0928273
-2.70623	0.0930875
-2.70523	0.0933471
-2.70423	0.0936058
-2.70323	0.0938639
-2.70223	0.0941212
-2.70123	0.0943778
-2.70023	0.0946336
-2.69923	0.0948887
-2.69823	0.095143
-2.69723	0.0953966
-2.69623	0.0956494
-2.69523	0.0959014
-2.69423	0.0961527
-2.69323	0.0964033
-2.69223	0.096653
-2.69123	0.096902
-2.69023	0.0971503
-2.68923	0.0973977
-2.68823	0.0976444
-2.68723	0.0978903
-2.68623	0.0981354
-2.68523	0.0983797
-2.68423	0.0986232
-2.68323	0.0988659
-2.68223	0.0991079
-2.68123	0.099349
-2.68023	0.0995893
-2.67923	0.0998288
-2.67823	0.100068
-2.67723	0.100305
-2.67623	0.100543
-2.67523	0.100779
-2.67423	0.101014
-2.67323	0.101249
-2.67223	0.101483
-2.67123	0.101716
-2.67023	0.101948
-2.66923	0.102179
-2.66823	0.10241
-2.66723	0.102639
-2.66623	0.102868
-2.66523	0.103096
-2.66423	0.103323
-2.66323	0.103549
-2.66223	0.103775
-2.66123	0.103999
-2.66023	0.104223
-2.65923	0.104446
-2.65823	0.104668
-2.65723	0.104889
-2.65623	0.105109
-2.65523	0.105328
-2.65423	0.105547
-2.65323	0.105764
-2.65223	0.105981
-2.65123	0.106197
-2.65023	0.106412
-2.64924	0.106626
-2.64824	0.106839
